age_band_id,age_band_label,min_months,max_months,age_band_is_active,stage1_wrapper_ux_slug,stage1_wrapper_ux_label,stage1_wrapper_rank_in_band,stage1_mapping_is_active,development_need_slug,development_need_canonical_name,stage1_why_it_matters_ux_description,stage2_category_type_slug,stage2_category_type_label,stage2_category_type_name,stage2_play_ideas_rank,stage2_play_idea_mapping_rationale,stage3_product_name,stage3_product_brand,stage3_product_rank_in_category,stage3_product_mapping_rationale,optional_need_meta_stage_anchor_month,optional_need_meta_stage_phase,optional_need_meta_stage_reason,optional_category_image_url,optional_category_safety_notes,ref_ux_wrapper_uuid,ref_development_need_uuid,ref_category_type_uuid,ref_product_uuid
25-27m,25–27 months,25,27,true,social-skills-and-peer-interaction,Social skills and peer interaction,10,true,social-skills-and-peer-interaction,Social skills and peer interaction,"Beginning to play with other children, learning to share and take turns, and forming early friendships.",dress-up-costumes-accessories,Dress-up costumes and accessories,Dress-up costumes and accessories,3,Dress-up play supports role-taking and symbolic play emerging strongly around age 2.,The Gruffalo Brown All In One Costume 2-3 years,Gruffalo,6,"Dress-up play supports role-taking and symbolic play emerging strongly around age 2. | Product note: Popular character, comfortable all-in-one design. | Popular character, comfortable all-in-one design.",26,emerging,"At 24 months children play alongside peers; by 30 months they sometimes play with them, showing gradual shift.",,,66e2ad57-845e-4246-b5fd-4e74e5c6a6d0,d094ff5c-b1d5-4498-bc07-d350c7efeb0e,eccee1fc-e3c4-4ffa-a936-2ba95514f6b6,63872bc9-103e-465f-afe0-51238218a13d
25-27m,25–27 months,25,27,true,fine-motor-control-and-hand-coordination,Little hands,3,true,fine-motor-control-and-hand-coordination,Fine motor control and hand coordination,"Using both hands together for tasks, manipulating small objects, turning pages, and operating buttons and switches.",duplo-large-brick-sets,DUPLO and large brick sets,DUPLO and large brick sets,2,Large bricks suit developing fine motor skills while enabling increasingly complex construction.,Alphabet Truck,LEGO DUPLO,1,"Large bricks suit developing fine motor skills while enabling increasingly complex construction. | Product note: Helps with learning ABCs, fine motor skills, and creative building for 2+ year olds. | Helps with learning ABCs, fine motor skills, and creative building for 2+ year olds.",26,consolidating,At 24 months children hold containers while removing lids; by 30 months they twist doorknobs and turn pages individually.,,,f14e4f09-7208-4594-a98c-ab70978e8bbb,77ad1203-7b23-41fe-825f-e4ca5eb53396,f1ded79f-0cdf-44de-a069-5abd8f64ac03,9ae91bd5-e9ab-4fd8-8931-5e7d8619aa5f
25-27m,25–27 months,25,27,true,fine-motor-control-and-hand-coordination,Little hands,3,true,fine-motor-control-and-hand-coordination,Fine motor control and hand coordination,"Using both hands together for tasks, manipulating small objects, turning pages, and operating buttons and switches.",duplo-large-brick-sets,DUPLO and large brick sets,DUPLO and large brick sets,2,Large bricks suit developing fine motor skills while enabling increasingly complex construction.,Classic Deluxe Brick Box,LEGO DUPLO,2,"Large bricks suit developing fine motor skills while enabling increasingly complex construction. | Product note: A versatile starter set with a great mix of pieces for open-ended creative play, suitable for 18 months+. | A versatile starter set with a great mix of pieces for open-ended creative play, suitable for 18 months+.",26,consolidating,At 24 months children hold containers while removing lids; by 30 months they twist doorknobs and turn pages individually.,,,f14e4f09-7208-4594-a98c-ab70978e8bbb,77ad1203-7b23-41fe-825f-e4ca5eb53396,f1ded79f-0cdf-44de-a069-5abd8f64ac03,73e25ab2-2329-4747-a462-673d10a70520
25-27m,25–27 months,25,27,true,fine-motor-control-and-hand-coordination,Little hands,3,true,fine-motor-control-and-hand-coordination,Fine motor control and hand coordination,"Using both hands together for tasks, manipulating small objects, turning pages, and operating buttons and switches.",duplo-large-brick-sets,DUPLO and large brick sets,DUPLO and large brick sets,2,Large bricks suit developing fine motor skills while enabling increasingly complex construction.,Mickey & Minnie Birthday Train,LEGO DUPLO,3,"Large bricks suit developing fine motor skills while enabling increasingly complex construction. | Product note: Encourages role-play with Disney figures, improves fine motor skills, and creative construction for 2+ year olds. | Encourages role-play with Disney figures, improves fine motor skills, and creative construction for 2+ year olds.",26,consolidating,At 24 months children hold containers while removing lids; by 30 months they twist doorknobs and turn pages individually.,,,f14e4f09-7208-4594-a98c-ab70978e8bbb,77ad1203-7b23-41fe-825f-e4ca5eb53396,f1ded79f-0cdf-44de-a069-5abd8f64ac03,7bbbba71-5cab-4b23-8227-7dc83c07ffb8
25-27m,25–27 months,25,27,true,social-skills-and-peer-interaction,Social skills and peer interaction,10,true,social-skills-and-peer-interaction,Social skills and peer interaction,"Beginning to play with other children, learning to share and take turns, and forming early friendships.",balls-active-play,Balls for active play,Balls for active play,2,Kicking balls is specific 24-month milestone; throwing and catching develop through this period.,Chad Valley Sensory Ball 6 Pack,Chad Valley,1,"Kicking balls is specific 24-month milestone; throwing and catching develop through this period. | Product note: Colourful, tactile, easy to grip, encourages hand-eye coordination, suitable for 12 months and over. | Colourful, tactile, easy to grip, encourages hand-eye coordination, suitable for 12 months and over.",26,emerging,"At 24 months children play alongside peers; by 30 months they sometimes play with them, showing gradual shift.",,,66e2ad57-845e-4246-b5fd-4e74e5c6a6d0,d094ff5c-b1d5-4498-bc07-d350c7efeb0e,f3afc046-84b1-43bb-bc88-b8f127def121,77913b38-2730-410d-af8c-c15ccc447fa9
25-27m,25–27 months,25,27,true,social-skills-and-peer-interaction,Social skills and peer interaction,10,true,social-skills-and-peer-interaction,Social skills and peer interaction,"Beginning to play with other children, learning to share and take turns, and forming early friendships.",balls-active-play,Balls for active play,Balls for active play,2,Kicking balls is specific 24-month milestone; throwing and catching develop through this period.,Chad Valley Stacking Ball Drop,Chad Valley,2,"Kicking balls is specific 24-month milestone; throwing and catching develop through this period. | Product note: Helps build confidence and develop hand-eye coordination, teaches cause and effect, suitable for 12 months and over. | Helps build confidence and develop hand-eye coordination, teaches cause and effect, suitable for 12 months and over.",26,emerging,"At 24 months children play alongside peers; by 30 months they sometimes play with them, showing gradual shift.",,,66e2ad57-845e-4246-b5fd-4e74e5c6a6d0,d094ff5c-b1d5-4498-bc07-d350c7efeb0e,f3afc046-84b1-43bb-bc88-b8f127def121,88e1ddde-7e99-4b99-afbd-f9d767e7a0fc
25-27m,25–27 months,25,27,true,social-skills-and-peer-interaction,Social skills and peer interaction,10,true,social-skills-and-peer-interaction,Social skills and peer interaction,"Beginning to play with other children, learning to share and take turns, and forming early friendships.",balls-active-play,Balls for active play,Balls for active play,2,Kicking balls is specific 24-month milestone; throwing and catching develop through this period.,Grapat Six Balls in Rainbow Colours,Grapat,3,"Kicking balls is specific 24-month milestone; throwing and catching develop through this period. | Product note: Wooden balls for rolling, sorting, bowling, and building ball runs, encourages logical-mathematical thinking and motor skills, suitable for 0+ months. | Wooden balls for rolling, sorting, bowling, and building ball runs, encourages logical-mathematical thinking and motor skills, suitable for 0+ months.",26,emerging,"At 24 months children play alongside peers; by 30 months they sometimes play with them, showing gradual shift.",,,66e2ad57-845e-4246-b5fd-4e74e5c6a6d0,d094ff5c-b1d5-4498-bc07-d350c7efeb0e,f3afc046-84b1-43bb-bc88-b8f127def121,740b4f0c-cc18-4034-808d-9c00c1273c53
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",cleaning-sets-practical-life,Cleaning sets and practical life toys,Cleaning sets and practical life toys,1,Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores.,Barney's World Clean Up Vacuum Electronic Toddler Toy,Fisher-Price,1,"Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores. | Product note: Encourages active pretend play with lights, songs, sounds, and games, helping toddlers get moving and introducing colors. | Encourages active pretend play with lights, songs, sounds, and games, helping toddlers get moving and introducing colors.",26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,fb646d49-b300-494f-89f6-66f37adf4b79,34b60854-aa43-4c03-ae2e-cda440459186
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",cleaning-sets-practical-life,Cleaning sets and practical life toys,Cleaning sets and practical life toys,1,Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores.,Clean and Play Set,Jaques of London,2,"Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores. | Product note: Develops gross motor skills, balance, coordination, muscle strength, and practical lessons through role play. Made from high-quality wood and water-based paint. | Develops gross motor skills, balance, coordination, muscle strength, and practical lessons through role play. Made from high-quality wood and water-based paint.",26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,fb646d49-b300-494f-89f6-66f37adf4b79,1b86474d-0a3b-43de-804b-f05db932f4bd
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",cleaning-sets-practical-life,Cleaning sets and practical life toys,Cleaning sets and practical life toys,1,Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores.,Eco-Friendly Cleaning Set,Le Toy Van,3,"Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores. | Product note: Encourages imaginative role-play, helps develop cognitive skills, dexterity, and hand-eye coordination. Made from FSC®-certified wood. | Encourages imaginative role-play, helps develop cognitive skills, dexterity, and hand-eye coordination. Made from FSC®-certified wood.",26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,fb646d49-b300-494f-89f6-66f37adf4b79,0cbf98eb-5d7a-4747-9d3f-433f1a61dbfc
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",cleaning-sets-practical-life,Cleaning sets and practical life toys,Cleaning sets and practical life toys,1,Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores.,Kids Concept Cleaning Set,Kids Concept,4,"Helper stage at 25-27 months characterized by strong desire to participate in cleaning and chores. | Product note: Teaches responsibility, increases self-confidence, improves motor skills, and develops hand-eye co-ordination. | Teaches responsibility, increases self-confidence, improves motor skills, and develops hand-eye co-ordination.",26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,fb646d49-b300-494f-89f6-66f37adf4b79,2be69228-5319-418e-9d89-09739b90c4d6
